Entry	Entry name	Glycosylation
Q8L751	ORP1C_ARATH	
Q9C5Y0	PLDD1_ARATH	
Q6E7H0	ORC3_ARATH	
O48709	PI5K3_ARATH	
F4I507	MYO3_ARATH	
Q5M729	ODP23_ARATH	
P41917	RAN2_ARATH	
Q9SVC6	PUB22_ARATH	
Q9C7R6	PUB17_ARATH	
Q944G5	PTR44_ARATH	
Q9LJE2	SYKM_ARATH	
Q56WH1	TBA3_ARATH	
Q93WE4	SINA6_ARATH	
Q9SR71	TAF12_ARATH	
Q0WV25	TBA4_ARATH	
Q0WRC9	SKI17_ARATH	
D3GKW6	TCL1_ARATH	
Q5HZ05	TPPJ_ARATH	
Q8L7D5	THAH_ARATH	
Q9FKP8	ZHD1_ARATH	
Q56YT7	VUP3_ARATH	
F4HVM3	WTR10_ARATH	
Q940S3	UAP1_ARATH	
Q9STE6	U76E5_ARATH	
Q84ZT9	WVD2_ARATH	
Q8VYP5	ZDH14_ARATH	
A4FVP2	TPS03_ARATH	
Q93VI8	TLP7_ARATH	
Q7XA73	TIF4A_ARATH	
Q9SH59	RTNLC_ARATH	
Q680D9	Y5475_ARATH	
Q9SS37	RTNLH_ARATH	
A2RVT6	RTNLN_ARATH	
Q9M876	SYYM_ARATH	
P23586	STP1_ARATH	
Q9LVG9	Y5600_ARATH	
Q9SZD1	TCX5_ARATH	
O22773	TL16_ARATH	
P93046	XTH31_ARATH	
F2Y4A3	SPHK2_ARATH	
Q6DR03	ZDHC3_ARATH	
Q3E7N5	Y5406_ARATH	
Q9C638	WEL2_ARATH	
Q8GW16	U496H_ARATH	
Q9SY00	WDR5B_ARATH	
O80462	XLG1_ARATH	
Q1PDT6	Y5547_ARATH	
P57751	UGPA1_ARATH	
F4IZR5	XPO1B_ARATH	
Q9LDZ1	VQ19_ARATH	
Q9FQ04	XRN4_ARATH	
O22207	UBP5_ARATH	
Q9LNL1	WAXS8_ARATH	
O48850	VA725_ARATH	
Q9SY84	U90A2_ARATH	
Q8GXB4	WTR2_ARATH	
Q9ZPR7	UPS1_ARATH	
Q6X7J3	WOX11_ARATH	
Q8LPQ3	Y3084_ARATH	
Q9C6N2	Y1278_ARATH	
P0DKI6	Y1332_ARATH	
Q9CAE4	U1131_ARATH	
Q8VYS8	ZDH24_ARATH	
O82643	ZIP9_ARATH	
Q9LPU2	URGT2_ARATH	
Q9LIM6	Y3649_ARATH	
O64798	Y1747_ARATH	
Q93WV6	WRK68_ARATH	
Q8W4K1	TYW23_ARATH	
Q9LTT9	VCR_ARATH	
P42745	UBC2_ARATH	
Q3EBR4	Y2394_ARATH	
Q9ZQX4	VATF_ARATH	
P93748	SINA1_ARATH	
Q6NNM0	TFB5_ARATH	
Q9LZ03	TOP6A_ARATH	
Q9LMC2	Y1196_ARATH	
Q9LEX8	Y3093_ARATH	
Q9SYB9	UNC_ARATH	
Q9LF27	WDR12_ARATH	
O65041	UBA3_ARATH	
O24454	UBP3_ARATH	
O48522	VQ17_ARATH	
Q94AB5	U7E12_ARATH	
Q9M8Z7	U80A2_ARATH	
Q0V7T5	Y1864_ARATH	
O82381	U71C1_ARATH	
Q94AA1	UN933_ARATH	
Q8S8T4	UXS4_ARATH	
Q9LTH9	ZIP2_ARATH	
Q9SUM4	VIL2_ARATH	
O80795	Y1652_ARATH	
Q0WQF4	VP53A_ARATH	
O64791	SY124_ARATH	
O80930	SMR12_ARATH	
Q9LE86	S8H_ARATH	
Q9FHW2	SWC6_ARATH	
Q940A7	TA12B_ARATH	
Q9M4A1	SPO12_ARATH	
Q9M2X3	TRB3_ARATH	
Q9SPE5	SNAG_ARATH	
Q9FM10	SWET5_ARATH	
Q8W4F3	SYQ_ARATH	
Q93Z38	TAR4_ARATH	
Q9SD25	SOT2_ARATH	
Q6DBN1	Y4845_ARATH	
Q9LT38	UNCL_ARATH	
Q9LHD9	U496C_ARATH	
Q8L3W1	VRN1_ARATH	
Q56XQ0	U496I_ARATH	
C6KIE6	XLG2_ARATH	
Q9LKI5	XPF_ARATH	
F4KIX1	Y5691_ARATH	
Q9FNP0	VQ31_ARATH	
Q9FNN2	WDR26_ARATH	
O49048	VPS45_ARATH	
Q9LFL7	Y5140_ARATH	
Q9LST3	Y5142_ARATH	
Q9FFM6	Y5578_ARATH	
Q9LJH8	UBP1C_ARATH	
O49377	VA711_ARATH	
Q9FJ76	WAXS5_ARATH	
Q9FPS7	UBP20_ARATH	
Q9FIQ1	UBP21_ARATH	
O81010	U79B8_ARATH	
Q8GYL3	ULP1A_ARATH	
Q9SGA8	U83A1_ARATH	
Q9SK82	U85A1_ARATH	
Q9SZ83	Y4967_ARATH	
Q9LK73	U88A1_ARATH	
Q9XHZ3	UREF_ARATH	
O22822	U74F2_ARATH	
B3H469	Y4261_ARATH	
Q9LG05	WRK10_ARATH	
Q9C5T3	WRK26_ARATH	
Q9C9Z1	ZTP50_ARATH	
Q93WT0	WRK31_ARATH	
Q9SD33	U183_ARATH	
B3H6K1	Y4791_ARATH	
Q8L5Z4	YBEY_ARATH	
Q9LF41	UBE4_ARATH	
P93303	YMF19_ARATH	
Q9SIU6	RLF14_ARATH	
Q08112	RS151_ARATH	
P42732	RR13_ARATH	
Q8RX67	PTR24_ARATH	
Q3E8X3	PTR52_ARATH	
P31265	TCTP1_ARATH	
Q9M111	SUS3_ARATH	
Q9FK43	SIP12_ARATH	
O80940	TBL15_ARATH	
Q8LPF0	TAF2_ARATH	
Q9LRS2	TBL22_ARATH	
Q9ZSR7	TPT_ARATH	
Q9SXS2	SUT33_ARATH	
C8KI33	SUV2_ARATH	
P25818	TIP11_ARATH	
Q9ZV89	TBL42_ARATH	
Q9LUZ6	TBL44_ARATH	
F4I933	STR8_ARATH	
Q7XA06	SYT3_ARATH	
Q9FF61	SM3L1_ARATH	
Q9LNE4	SCRK3_ARATH	
Q9LF04	STAD1_ARATH	
Q6PV68	SMZ_ARATH	
Q9SRV7	SY131_ARATH	
Q1G3Y4	SMR15_ARATH	
P58728	SF3BB_ARATH	
Q9SUM2	RUXF_ARATH	
Q9FH40	TA14B_ARATH	
Q8L3X8	SRC30_ARATH	
P29515	TBB7_ARATH	
Q9C7Q1	SAU66_ARATH	
Q9C9E1	SAU78_ARATH	
Q94AQ9	SGRL_ARATH	
Q9SWA6	SNI1_ARATH	
F4K410	SVR3_ARATH	
O48781	SPX2_ARATH	
Q8W2B8	SAT4_ARATH	
P92557	RT07_ARATH	
Q94A21	SPX4_ARATH	
P39697	RT19_ARATH	
Q8GY88	SK2_ARATH	
P92532	RT12_ARATH	
Q500U8	TKPR1_ARATH	
Q0WSX8	TIK_ARATH	
Q9SKC1	U74C1_ARATH	
F4JMI7	WTR34_ARATH	
O22820	U74F1_ARATH	
Q9M2W8	Y3990_ARATH	
Q9SGS5	Y1607_ARATH	
Q8RWV8	U1165_ARATH	
Q941A0	SDH4_ARATH	
Q9M0U9	SKI19_ARATH	
Q9FG38	SNX1_ARATH	
Q9FMD5	TIC40_ARATH	
P59277	SYP81_ARATH	
Q9SDW0	TGT3A_ARATH	
Q2V2T9	SCL16_ARATH	
Q9SHY2	YSL7_ARATH	
Q9SB51	UBP16_ARATH	
Q9CA36	VQ8_ARATH	
Q9FMR5	VA714_ARATH	
Q3ED15	WAXSA_ARATH	
Q9LZD8	U89A2_ARATH	
P56786	YCF2_ARATH	
Q9SAH3	Y1887_ARATH	
Q9LV63	Y5851_ARATH	
Q9LK53	Y3319_ARATH	
F4IHS9	UXT1_ARATH	
F4JRR5	TTL_ARATH	
Q8W4P9	TT9_ARATH	
Q9FT81	TT8_ARATH	
Q9M8T0	Y3288_ARATH	
Q9SK33	WRK60_ARATH	
Q9FL26	WRKY8_ARATH	
Q9ZVM9	Y1461_ARATH	
P0C945	Y1158_ARATH	
Q93ZR6	WSD1_ARATH	
Q6DST1	Y1465_ARATH	
Q9FHQ9	VDACL_ARATH	
O22799	Y2349_ARATH	
Q9ZUH1	Y2424_ARATH	
Q9FZA0	RLF4_ARATH	
Q9XI17	PUM20_ARATH	
Q08298	RD22_ARATH	
Q9FIJ0	RBOHD_ARATH	
Q93Z20	PTR17_ARATH	
Q9SVM8	RBG2_ARATH	
Q9M081	SC24B_ARATH	
Q9S9M8	TLP8_ARATH	
Q9FPS9	UBP15_ARATH	
Q8VYI5	VQ10_ARATH	
Q1G3U8	VQ1_ARATH	
Q9FHZ3	VQ33_ARATH	
Q5M750	VQ4_ARATH	
Q8RXP6	WAV2_ARATH	
Q94AP3	WAT1_ARATH	
Q9LPU9	VITH1_ARATH	
Q9SNB1	U7E11_ARATH	
Q9LMF0	U85A5_ARATH	
Q500Z4	WTR3_ARATH	
Q52T38	ZDH22_ARATH	
P0C0B0	Y1400_ARATH	
F4I8B9	Y1501_ARATH	
Q8RX01	Y3567_ARATH	
Q5PNU4	Y2531_ARATH	
A8MS78	Y1583_ARATH	
Q9ZVN2	Y1457_ARATH	
Q9SIU9	Y2262_ARATH	
Q9SJG2	Y2296_ARATH	
F4HPP7	UBC39_ARATH	
P42749	UBC5_ARATH	
Q8RV83	Y2172_ARATH	
Q9SUE0	YMG12_ARATH	
Q39092	ZAT1_ARATH	
Q9SIJ0	ZAT2_ARATH	
Q96289	ZAT10_ARATH	
O64728	STI_ARATH	
Q9FEE2	TON2_ARATH	
Q9FX53	TGT1_ARATH	
Q8S9L0	SPL10_ARATH	
Q9LZV4	STN8_ARATH	
O80933	SCL9_ARATH	
F4K4J0	THO5B_ARATH	
P0DKG8	RSH1L_ARATH	
Q8RUC6	RUB2_ARATH	
Q9FGN7	SCC4_ARATH	
Q9FHQ6	UBQ9_ARATH	
Q8GXV5	UGHY_ARATH	
O65583	UKL4_ARATH	
Q9SMV6	XPO1A_ARATH	
Q8L794	XK1_ARATH	
Q3ED38	VQ5_ARATH	
Q9FJ75	WAXS4_ARATH	
Q9LHJ2	U82A1_ARATH	
Q5RM09	Y1592_ARATH	
O65420	VAL3_ARATH	
Q5CCK4	VAL2_ARATH	
Q9LSM0	U91B1_ARATH	
Q9FKJ9	ZHD12_ARATH	
Q39263	ZFP4_ARATH	
Q9ZUS1	WTR13_ARATH	
F4KHA8	WTR41_ARATH	
Q494Q1	U76E3_ARATH	
O82197	VP321_ARATH	
Q9ZPR6	UPS3_ARATH	
Q9ZQ89	UPS2_ARATH	
Q9LM84	WOX14_ARATH	
Q500Z2	ZDH20_ARATH	
O64527	Y1926_ARATH	
O49698	Y4179_ARATH	
E1B328	WR52N_ARATH	
Q9LDT3	YAB4_ARATH	
O04195	Y2992_ARATH	
Q67XL4	Y3544_ARATH	
Q9XIB4	Y1475_ARATH	
Q8H1D6	RBK1_ARATH	
Q8LES0	ROCK1_ARATH	
Q9SKZ3	RS122_ARATH	
Q9LPL4	SKP2A_ARATH	
F4K4L7	TAF4B_ARATH	
Q9C5C5	TRL4_ARATH	
Q9C8M9	SRF6_ARATH	
Q38895	SUP_ARATH	
Q9SYX2	SPA1_ARATH	
Q9FNC9	TOM92_ARATH	
Q9FLN5	VA0E1_ARATH	
Q8W5B1	VRN2_ARATH	
Q0WR59	Y5020_ARATH	
F4IDS7	VPS18_ARATH	
Q9FNB3	Y5360_ARATH	
Q9SJA1	UBP19_ARATH	
Q9SYG4	UBP1A_ARATH	
Q9LVP9	VTI13_ARATH	
Q3EBC2	ZDHC5_ARATH	
Q9LU01	Y3IP1_ARATH	
F4IAE9	Y1591_ARATH	
O22183	U84B2_ARATH	
Q5BPG5	VUP4_ARATH	
Q9LNI1	U72B3_ARATH	
Q5PP32	WTR25_ARATH	
Q9LHF0	ZHD9_ARATH	
Q9FHI0	YDG1_ARATH	
Q9SMZ9	Y4331_ARATH	
Q8RXM6	Y1396_ARATH	
Q9FIE3	VIN3_ARATH	
O04193	WLI2A_ARATH	
Q9SLE4	UBC29_ARATH	
Q5PNS0	Y3228_ARATH	
Q681Y3	Y1099_ARATH	
Q8W4E2	VATB3_ARATH	
P56798	RR3_ARATH	
Q93Z32	SIPL1_ARATH	
Q8RWT8	SYSM_ARATH	
Q9FEA2	SYEM_ARATH	
P38557	TBG1_ARATH	
Q9FYQ8	TMN11_ARATH	
Q940G0	TMN1_ARATH	
F4KIB2	TMN8_ARATH	
Q9SL48	SLY1_ARATH	
A1XJK0	TI224_ARATH	
Q8RV04	TI141_ARATH	
O65270	STKLQ_ARATH	
Q1PED2	STKLK_ARATH	
Q9ASZ1	STKLO_ARATH	
Q6TLJ2	TPD1_ARATH	
Q9S758	SPL5_ARATH	
Q5XF20	U84A1_ARATH	
Q38853	STR15_ARATH	
P49200	RS201_ARATH	
P49206	RS261_ARATH	
F4IPI4	STR17_ARATH	
P34789	RS282_ARATH	
P58223	Y4837_ARATH	
Q67Y69	WDL7_ARATH	
Q84WL6	WDL3_ARATH	
Q9LKA4	UBA2C_ARATH	
Q682V0	XRCC4_ARATH	
Q9M9P3	UGPA2_ARATH	
Q9FF81	VPS36_ARATH	
Q9FE68	U71C5_ARATH	
Q9M9S0	ZHD4_ARATH	
Q8GYJ2	Y2608_ARATH	
Q9ZPW7	ZHD6_ARATH	
Q9FYF7	Y1736_ARATH	
Q9FE62	YLS8_ARATH	
Q9M8T3	Y2910_ARATH	
Q9SR97	YIPL1_ARATH	
Q8VZ13	Y1816_ARATH	
Q9FIH5	URGT3_ARATH	
Q84WW3	VIP2L_ARATH	
Q9FPW4	VIP2_ARATH	
B5X582	TWIH_ARATH	
Q9C557	WRK64_ARATH	
Q9SZH0	VATG3_ARATH	
Q8W4S4	VHAA3_ARATH	
Q9SGQ0	VOZ1_ARATH	
Q9LPN5	VP601_ARATH	
Q8RWH3	YAK1_ARATH	
Q9LX85	ZAT8_ARATH	
A8MS85	SPT61_ARATH	
Q8LBM2	TIF5A_ARATH	
Q8LPR8	TI100_ARATH	
D9UBX4	RTM2C_ARATH	
Q42529	TRPA2_ARATH	
Q9FX56	SOT8_ARATH	
P0DKL0	STKLT_ARATH	
Q9FMG4	SC35_ARATH	
Q9FM67	TI205_ARATH	
Q9C521	UGAL1_ARATH	
P16128	Y4849_ARATH	
Q9FKM5	XRCC3_ARATH	
Q9M2Z2	WDR5A_ARATH	
Q9SMU4	U496N_ARATH	
Q9LSV3	WAKLS_ARATH	
Q9LVG1	Y5013_ARATH	
Q9FFB6	ZFP34_ARATH	
Q9LML7	U71C3_ARATH	
Q9FK61	Y5809_ARATH	
Q9FI96	U76C3_ARATH	
Q9ZVY5	U75B2_ARATH	
Q9LVU3	YDG2_ARATH	
Q8H110	XCT_ARATH	
Q9SRX1	Y1277_ARATH	
Q84JR9	TTL4_ARATH	
Q9FFX2	Y5849_ARATH	
Q9SZE4	VP322_ARATH	
Q9SUQ3	Y4374_ARATH	
Q9SRE4	URGT1_ARATH	
Q9LXH5	VP242_ARATH	
Q9LJZ5	UBC19_ARATH	
P0C2F7	Y1947_ARATH	
O48626	ZW10_ARATH	
O82368	Y2988_ARATH	
Q9C918	UBC38_ARATH	
Q9SLB9	VOZ2_ARATH	
F4J8G7	VIR_ARATH	
P56804	RR14_ARATH	
Q03251	RBG8_ARATH	
Q9LFR1	PTR50_ARATH	
P56799	RR4_ARATH	
Q9LZ78	SIM_ARATH	
O49567	TAUE6_ARATH	
Q9ZUZ3	SAU32_ARATH	
Q94A02	TAR2_ARATH	
Q9FFK1	SYP31_ARATH	
Q9SDQ3	SCL1_ARATH	
Q9SCR0	SCL7_ARATH	
Q9SA80	WRK14_ARATH	
P59583	WRK32_ARATH	
Q9FZ45	Y1686_ARATH	
O64747	WRK35_ARATH	
Q9LY00	WRK70_ARATH	
Q9FH18	WIP2_ARATH	
P0DH93	VATL3_ARATH	
Q9LFM5	YUC4_ARATH	
Q940Y9	POLL2_ARATH	
P30366	PP11_ARATH	
Q5XEP9	KCS2_ARATH	
Q9LX90	PABN3_ARATH	
Q9LIK0	PKP1_ARATH	
Q9LFI1	PP280_ARATH	
O04472	NAT10_ARATH	
Q8H1D3	NPY1_ARATH	
Q9LHJ9	P2C38_ARATH	
Q93XX8	NOP10_ARATH	
P38421	NRPB7_ARATH	
Q9FYJ2	OSB4_ARATH	
O22607	MSI4_ARATH	
Q8VZL4	MSL1_ARATH	
C0SVS4	PHLB_ARATH	
Q8GYM2	PP393_ARATH	
O81865	P2A01_ARATH	
Q8S9D1	PP395_ARATH	
Q9FGL1	PP423_ARATH	
O80548	MRF2_ARATH	
O24457	ODPA3_ARATH	
Q56Y74	MORC6_ARATH	
Q5S2C3	PIR_ARATH	
F4JEI8	NAP1D_ARATH	
Q9LT82	MPC_ARATH	
Q06611	PIP12_ARATH	
F4INW9	MYOB4_ARATH	
Q9SUI2	PI5K7_ARATH	
Q949U7	PRX2E_ARATH	
Q39023	MPK3_ARATH	
Q8VYM2	PHT11_ARATH	
F4K1B1	RPAP2_ARATH	
Q39024	MPK4_ARATH	
Q6NMA7	PLCD9_ARATH	
P57741	PFD3_ARATH	
Q9STZ3	PLCD8_ARATH	
Q9SJ20	RIR1_ARATH	
Q9ZU94	PDLP6_ARATH	
Q9ZWT3	PHT16_ARATH	
Q6NKQ9	PDLP8_ARATH	
Q9SPG9	MYB24_ARATH	
A0A1I9LMX5	PCEP9_ARATH	
Q9LV37	MPK9_ARATH	
Q494P0	PHT17_ARATH	
F4JGR5	PFPB2_ARATH	
Q9C9K4	PILS4_ARATH	
Q8H1F2	RGS1_ARATH	
Q8L725	MTPC1_ARATH	
Q8H1G3	MTPC4_ARATH	
Q9M2P2	MTPC3_ARATH	
A0A1P8BH59	PICBP_ARATH	
Q9M4B5	PFD4_ARATH	
Q15KI9	PHYLO_ARATH	
Q8LB54	PRP38_ARATH	
O22263	PDI21_ARATH	
Q8W1W6	MYB33_ARATH	
O64399	MYB34_ARATH	
O23657	RABC1_ARATH	
Q9XF67	PDPK1_ARATH	
P50318	PGKH2_ARATH	
P93732	PIP_ARATH	
Q8GYD1	PDI51_ARATH	
Q9FVQ1	NUCL1_ARATH	
A8MR21	IP5PA_ARATH	
Q9CAF9	IOJAM_ARATH	
Q945K7	IDH5_ARATH	
Q94F00	IMPL1_ARATH	
Q9FYL6	KCR2_ARATH	
Q00958	LFY_ARATH	
Q93W54	ICMTB_ARATH	
Q8RWL4	IDM2_ARATH	
F4I837	JAL14_ARATH	
Q9LDN0	KN12A_ARATH	
F4J1U4	KN12E_ARATH	
Q9M2E8	HDG1_ARATH	
O65595	KPYC_ARATH	
Q9SZU7	KAI2_ARATH	
Q8W5R5	KN7D_ARATH	
Q9LZU5	KN5D_ARATH	
Q8VZD5	KSG5_ARATH	
Q8L7I4	P2C17_ARATH	
Q9MAN1	NGA3_ARATH	
F4J077	PATH1_ARATH	
P56776	PETL_ARATH	
Q0WPU1	MYO15_ARATH	
Q39032	PLCD1_ARATH	
F4K5J1	MYO17_ARATH	
O80632	MTP11_ARATH	
P30302	PIP23_ARATH	
Q9LTH4	PCLL_ARATH	
O22711	PRX2D_ARATH	
Q9CAQ8	RFC5_ARATH	
Q9STR1	RL312_ARATH	
Q3ECM0	PCEP2_ARATH	
O80448	PDX11_ARATH	
Q9XII1	PDV2_ARATH	
Q8H107	ODO2B_ARATH	
O65679	PILR3_ARATH	
Q8GXV7	PDLP1_ARATH	
Q39025	MPK5_ARATH	
Q93Z16	RPN2_ARATH	
Q96243	PHT12_ARATH	
Q42575	MYB1_ARATH	
Q8GYF4	PHT15_ARATH	
Q8GUJ2	PDLP5_ARATH	
Q0WPN8	PDLP7_ARATH	
Q9LK95	MYB21_ARATH	
O04192	MYB25_ARATH	
F4KIN4	PANE_ARATH	
F4I6V0	RAY1_ARATH	
Q9SCP1	MYB27_ARATH	
Q9C9K5	PILS3_ARATH	
F4HWB6	PILS1_ARATH	
P42699	PLAS2_ARATH	
Q9S735	PHT19_ARATH	
Q9SHL8	PILS5_ARATH	
Q9LZN2	PILS6_ARATH	
Q38954	PHT21_ARATH	
Q9FKY4	PILS7_ARATH	
Q8VXZ9	R47BP_ARATH	
Q9SX80	R47CP_ARATH	
Q9ZRE2	RABD1_ARATH	
Q9ZW35	PCNA2_ARATH	
Q9FL44	MPH1_ARATH	
Q8GWP0	MYB39_ARATH	
Q1PEP5	NUCL2_ARATH	
Q9SJP9	PROT3_ARATH	
Q9FDW1	MYB44_ARATH	
Q9LXV2	MYB46_ARATH	
O23215	PBRP1_ARATH	
Q9ZPV5	NOC2L_ARATH	
O80765	PANK1_ARATH	
Q64FQ2	PID2_ARATH	
Q9ZQZ6	R7SL2_ARATH	
Q7X9V2	PIE1_ARATH	
Q8GWR2	OBP1B_ARATH	
Q8LDG7	PEX31_ARATH	
F4IV66	RNE_ARATH	
Q9LQ89	ROGF2_ARATH	
Q9LP37	RK34_ARATH	
Q9SSK5	MLP43_ARATH	
Q84VW5	MED32_ARATH	
Q7Y214	GTE7_ARATH	
Q8H1B3	MD37B_ARATH	
Q9S752	LOFG2_ARATH	
Q9FKY5	MLO10_ARATH	
O82359	LCKB2_ARATH	
O23252	IF4E1_ARATH	
Q9SHT3	MCC04_ARATH	
Q9LZD7	MED7B_ARATH	
F4HX15	LPAI_ARATH	
P0DKG4	MCC07_ARATH	
Q94K43	GSOX2_ARATH	
F4IAW1	LPXC5_ARATH	
P93276	M030_ARATH	
P92542	M1100_ARATH	
P92539	M1050_ARATH	
Q94CD1	HHT1_ARATH	
P46421	GSTU5_ARATH	
Q9LY61	HSPR1_ARATH	
Q67Y93	KRP1_ARATH	
Q8GS71	KN4A_ARATH	
O22769	NDUV2_ARATH	
Q9C7V5	PP104_ARATH	
P0C7R3	PP106_ARATH	
Q9FLB6	PR1B3_ARATH	
P0C026	NUD24_ARATH	
P56780	PSBH_ARATH	
Q9FHY0	PSD8B_ARATH	
Q9LNW3	P2C03_ARATH	
Q9FM64	PP431_ARATH	
Q9FMF6	PP444_ARATH	
Q9SCU7	MYB30_ARATH	
Q9M7Q7	PCNA1_ARATH	
O49608	MYB32_ARATH	
P92961	PROT1_ARATH	
Q9LNK1	RABA3_ARATH	
Q9FK25	OMT1_ARATH	
Q9LHE9	MYO1_ARATH	
Q8LAD0	PDX2_ARATH	
Q9M0J5	MYB41_ARATH	
P50883	RL121_ARATH	
Q9LFH5	RL122_ARATH	
Q9FF52	RL123_ARATH	
Q9SZP1	MYB4_ARATH	
Q9FIX8	PCFS5_ARATH	
Q9LIA6	PBRP2_ARATH	
Q9FE20	PBS1_ARATH	
Q5YGP8	PLET1_ARATH	
Q94BX4	PIGA_ARATH	
Q0WV96	NAC1_ARATH	
Q8LAH7	OPR1_ARATH	
Q9FT54	GTE6_ARATH	
Q9C5U8	HIS8_ARATH	
Q8RUN2	LOG1_ARATH	
Q9XH06	LOG9_ARATH	
Q0WVF5	MCM4_ARATH	
Q8LEM6	HA22H_ARATH	
Q946J8	LHP1_ARATH	
O81641	ILL3_ARATH	
Q96331	HS23M_ARATH	
Q9C9Q4	JAC1_ARATH	
Q2HIW2	MAPR4_ARATH	
Q9ZU49	LPP1_ARATH	
Q05758	ILV5_ARATH	
Q9M1N8	HDA10_ARATH	
F4I6G4	JMJ18_ARATH	
Q9M8T7	HIP8_ARATH	
Q9SYQ0	IDM3_ARATH	
Q8RX28	HDA5_ARATH	
P0CW77	HMA3A_ARATH	
Q84X12	JAL26_ARATH	
O49613	HIP25_ARATH	
Q9M8K5	HIP32_ARATH	
Q8RXN4	HIBC5_ARATH	
Q9XIF8	GSTUG_ARATH	
Q9LK08	HIBC7_ARATH	
Q93WC9	IPT3_ARATH	
Q9SHH8	GSTUQ_ARATH	
Q9LR02	H3L3_ARATH	
F4JMB8	HIP44_ARATH	
Q9SFF7	HIP43_ARATH	
Q8GS60	HCAR_ARATH	
Q9SA57	LEA3_ARATH	
Q9C5Y2	KAO2_ARATH	
Q8VZG2	HSR4_ARATH	
Q8GWI7	JAL10_ARATH	
Q8VZR6	INT1_ARATH	
Q9SE37	JAL1_ARATH	
Q9SDM9	JAL28_ARATH	
O04316	JAL29_ARATH	
Q8LPS1	LACS6_ARATH	
O04314	JAL30_ARATH	
O04313	JAL31_ARATH	
Q8GW44	KN1_ARATH	
Q8LCY2	ISAM2_ARATH	
Q9FIG8	KN7J_ARATH	
Q56XI1	PPR25_ARATH	
Q8RXS6	INO80_ARATH	
P28493	PR5_ARATH	
Q5BIV3	PPR35_ARATH	
Q941D3	PAP8_ARATH	
Q9M9A5	PCR6_ARATH	
Q9C7Y2	MORF5_ARATH	
Q56YP2	PI5K1_ARATH	
Q8GYA3	OPRL1_ARATH	
F4HYD7	RANBM_ARATH	
Q9SEH3	RAD2C_ARATH	
P28188	RAD2A_ARATH	
Q9C820	RAG3D_ARATH	
O04200	PXN_ARATH	
Q9LUM4	RAP22_ARATH	
Q9SVR0	R13A3_ARATH	
P59230	R10A2_ARATH	
Q0WP12	HOL1_ARATH	
Q94FL9	MB3R4_ARATH	
P92561	M1300_ARATH	
Q9FHY8	HLB1_ARATH	
Q39008	M3K1_ARATH	
Q6XPT5	MCA7_ARATH	
Q9C8U0	GSXL5_ARATH	
Q9LFH3	LOG4_ARATH	
Q43386	HMGYA_ARATH	
Q9C870	MCC01_ARATH	
O80888	M3K17_ARATH	
Q9C869	MCC02_ARATH	
Q9SII0	H2AV2_ARATH	
P0DKB7	LPXC2_ARATH	
Q96266	GSTF8_ARATH	
Q94AR8	LEUC_ARATH	
P46604	HAT22_ARATH	
Q6NLA5	LPPG_ARATH	
Q8H0V3	LGUL_ARATH	
O81770	MGDG1_ARATH	
O64948	LONP2_ARATH	
Q9XER9	HUA2_ARATH	
Q5HZ60	MCES2_ARATH	
Q1ACB3	HSTC_ARATH	
Q8H0W2	HDA9_ARATH	
Q8L5T5	LBD15_ARATH	
Q9SZC9	HMA6_ARATH	
Q9FK72	HFA4C_ARATH	
Q27IK7	KN12C_ARATH	
Q84UU4	HUMS_ARATH	
Q9FE78	IF2A_ARATH	
F4I1T9	KN14T_ARATH	
F4IIS5	KN5A_ARATH	
Q8LBL1	KCO1_ARATH	
Q9SAB4	PPR33_ARATH	
Q8VYD8	ORLIK_ARATH	
Q9FM80	MTEF9_ARATH	
Q9MA90	PNC1_ARATH	
Q5ICL9	NPR4_ARATH	
Q9LFL5	PP390_ARATH	
Q949R9	MPC1_ARATH	
Q94K07	NAP1C_ARATH	
Q9FNV8	MY114_ARATH	
Q9M1K2	PI5K4_ARATH	
Q9T053	PLDG1_ARATH	
Q9FMC8	OPF13_ARATH	
Q9C6Z3	ODPB2_ARATH	
F4JM19	MYO14_ARATH	
Q84RF2	OPF17_ARATH	
Q9M9W8	PLDZ2_ARATH	
Q3E9B4	OFP8_ARATH	
Q9FG14	MYOB7_ARATH	
Q56Z59	PATL3_ARATH	
Q9LPI7	NAC12_ARATH	
O64761	PIGC_ARATH	
Q9SN35	RAA1D_ARATH	
Q43729	PER57_ARATH	
O65404	ERG11_ARATH	
Q9ZUF1	FB99_ARATH	
P68350	DOF15_ARATH	
P0CB16	DRL25_ARATH	
Q9FHI7	DRL35_ARATH	
Q94CI7	EDL17_ARATH	
Q9MA92	FPP3_ARATH	
Q9LV01	ETOL2_ARATH	
O80988	GCSP2_ARATH	
Q9S7T9	DCAM2_ARATH	
Q8S8F5	EF4L3_ARATH	
Q949X7	DCDA1_ARATH	
Q9XIN0	LHW_ARATH	
Q9SK32	MAIL1_ARATH	
Q9XGZ0	MAOP3_ARATH	
Q9SF37	MCM8_ARATH	
Q9SA42	MD22A_ARATH	
Q4V3C9	KCS8_ARATH	
F4K4C5	KN14S_ARATH	
Q9LMT2	PAPS1_ARATH	
P0C8Q7	PP369_ARATH	
Q9FX08	P2C12_ARATH	
Q9ZUP3	NAP1B_ARATH	
Q8LBA6	PIS1_ARATH	
Q9C888	PLDA4_ARATH	
Q0WMV8	PHF5B_ARATH	
Q8L850	PI5K9_ARATH	
